id,m_id,m_fmr_id,m_messengerid,m_messengername,m_unixtime,m_messagetype,m_latitude,m_longitude,m_modelid,m_showcustommsg,m_datetime,m_batterystate,m_hidden,m_altitude,m_payloadstatus,m_custname,m_custassignee,m_custaddr,m_devicetype,m_devicestatus,m_devicestatussubtype,m_deviceinputstatus,m_devicegroup,m_devicefuelstatus1,m_devicefuelstatus2,m_devicewindspeed,m_devicetemperature,m_devicespeed,m_devicedistance,m_deviceheading,m_devicecompass,m_devicebarometric,m_devicewinddirection,m_devicehumidity,m_time,m_date,payload_asli,payload_latitude,payload_longitude,payload_inputstatus,payload_subtype,m_devicegroupdemo,m_devicefuelcoef,m_devicehatch
1785789,1537890689,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 03:48:11,UNLIMITED-TRACK,3.830080,95.87690734863,"","",2021-02-07 03:48:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785795,1537890689,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 03:48:11,UNLIMITED-TRACK,3.830080,95.87690734863,SPOTTRACE,Y,2021-02-07 03:48:11,LOW,0,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785790,1537890726,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4423565,TNC4423565,2021-02-07 03:48:24,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-07 03:48:24,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785791,1537890873,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405307,TNC4405307,2021-02-07 03:49:10,NEWMOVEMENT,-6.995000,115.93985748291,"","",2021-02-07 03:49:10,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785794,1537890873,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405307,TNC4405307,2021-02-07 03:49:10,NEWMOVEMENT,-6.995000,115.93985748291,SPOTTRACE,Y,2021-02-07 03:49:10,GOOD,0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785792,1537891038,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425535,TNC4425535,2021-02-07 03:49:59,STOP,-2.982880,128.05200195312,"","",2021-02-07 03:49:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785801,1537891575,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 03:52:54,UNLIMITED-TRACK,3.135820,95.34210205078,"","",2021-02-07 03:52:54,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785812,1537891575,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 03:52:54,UNLIMITED-TRACK,3.135820,95.34210205078,SPOTTRACE,Y,2021-02-07 03:52:54,GOOD,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785802,1537891617,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 03:53:11,UNLIMITED-TRACK,3.829660,95.87715148926,"","",2021-02-07 03:53:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785811,1537891617,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 03:53:11,UNLIMITED-TRACK,3.829660,95.87715148926,SPOTTRACE,Y,2021-02-07 03:53:11,LOW,0,-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785803,1537891668,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197195,TNC3197195,2021-02-07 03:53:27,UNLIMITED-TRACK,-2.138890,121.70617675781,"","",2021-02-07 03:53:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785804,1537891793,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2580790,tnc0160,2021-02-07 03:54:09,UNLIMITED-TRACK,-5.021670,117.08110809326,"","",2021-02-07 03:54:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785810,1537891793,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2580790,tnc0160,2021-02-07 03:54:09,UNLIMITED-TRACK,-5.021670,117.08110809326,SPOTTRACE,Y,2021-02-07 03:54:09,LOW,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785806,1537891924,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2572093,tnc0153,2021-02-07 03:54:48,UNLIMITED-TRACK,-5.624440,134.79312133789,"","",2021-02-07 03:54:48,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785808,1537891924,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2572093,tnc0153,2021-02-07 03:54:48,UNLIMITED-TRACK,-5.624440,134.79312133789,SPOTTRACE,Y,2021-02-07 03:54:48,GOOD,0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785813,1537892326,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183415,TNC3183415,2021-02-07 03:56:54,UNLIMITED-TRACK,-0.519120,122.59426879883,"","",2021-02-07 03:56:54,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785821,1537892326,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183415,TNC3183415,2021-02-07 03:56:54,UNLIMITED-TRACK,-0.519120,122.59426879883,SPOTTRACE,Y,2021-02-07 03:56:54,GOOD,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785824,1537893335,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 03:57:15,UNLIMITED-TRACK,3.130080,95.33793640137,"","",2021-02-07 03:57:15,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785833,1537893335,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 03:57:15,UNLIMITED-TRACK,3.130080,95.33793640137,SPOTTRACE,Y,2021-02-07 03:57:15,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785816,1537892518,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183986,TNC3183986,2021-02-07 03:57:59,UNLIMITED-TRACK,-2.307630,130.35214233398,"","",2021-02-07 03:57:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785820,1537892518,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183986,TNC3183986,2021-02-07 03:57:59,UNLIMITED-TRACK,-2.307630,130.35214233398,SPOTTRACE,Y,2021-02-07 03:57:59,GOOD,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785842,1537894299,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 03:58:11,UNLIMITED-TRACK,3.829330,95.87744903564,"","",2021-02-07 03:58:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785850,1537894299,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 03:58:11,UNLIMITED-TRACK,3.829330,95.87744903564,SPOTTRACE,Y,2021-02-07 03:58:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785817,1537892613,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422452,TNC4422452,2021-02-07 03:58:29,UNLIMITED-TRACK,-4.985860,117.27380371094,"","",2021-02-07 03:58:29,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785823,1537893321,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:02:15,UNLIMITED-TRACK,3.123810,95.33278656006,"","",2021-02-07 04:02:15,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785832,1537893321,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:02:15,UNLIMITED-TRACK,3.123810,95.33278656006,SPOTTRACE,Y,2021-02-07 04:02:15,GOOD,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785825,1537893383,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3179277,TNC3179277,2021-02-07 04:02:36,UNLIMITED-TRACK,-3.888760,101.03765869141,"","",2021-02-07 04:02:36,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785831,1537893383,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3179277,TNC3179277,2021-02-07 04:02:36,UNLIMITED-TRACK,-3.888760,101.03765869141,SPOTTRACE,Y,2021-02-07 04:02:36,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785841,1537894298,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:03:11,UNLIMITED-TRACK,3.828860,95.87770080566,"","",2021-02-07 04:03:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785849,1537894298,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:03:11,UNLIMITED-TRACK,3.828860,95.87770080566,SPOTTRACE,Y,2021-02-07 04:03:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785826,1537893678,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195121,TNC3195121,2021-02-07 04:04:27,STOP,-0.230870,98.33081054688,"","",2021-02-07 04:04:27,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785834,1537894007,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182770,TNC3182770,2021-02-07 04:06:28,UNLIMITED-TRACK,-0.580430,98.91671752930,"","",2021-02-07 04:06:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785848,1537894007,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182770,TNC3182770,2021-02-07 04:06:28,UNLIMITED-TRACK,-0.580430,98.91671752930,SPOTTRACE,Y,2021-02-07 04:06:28,GOOD,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785835,1537894111,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:07:12,UNLIMITED-TRACK,3.117390,95.32781219482,"","",2021-02-07 04:07:12,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785847,1537894111,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:07:12,UNLIMITED-TRACK,3.117390,95.32781219482,SPOTTRACE,Y,2021-02-07 04:07:12,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785836,1537894219,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197337,TNC3197337,2021-02-07 04:07:54,UNLIMITED-TRACK,-0.691620,127.45736694336,"","",2021-02-07 04:07:54,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785837,1537894231,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195424,TNC3195424,2021-02-07 04:07:57,STOP,-5.863390,105.75724792480,"","",2021-02-07 04:07:57,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785838,1537894240,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405097,TNC4405097,2021-02-07 04:07:59,UNLIMITED-TRACK,0.264840,107.02938842773,"","",2021-02-07 04:07:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785846,1537894240,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405097,TNC4405097,2021-02-07 04:07:59,UNLIMITED-TRACK,0.264840,107.02938842773,SPOTTRACE,Y,2021-02-07 04:07:59,GOOD,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785840,1537894279,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:08:11,UNLIMITED-TRACK,3.828260,95.87805175781,"","",2021-02-07 04:08:11,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785845,1537894279,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:08:11,UNLIMITED-TRACK,3.828260,95.87805175781,SPOTTRACE,Y,2021-02-07 04:08:11,LOW,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785843,1537894488,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405951,TNC4405951,2021-02-07 04:09:29,UNLIMITED-TRACK,2.440700,96.69558715820,"","",2021-02-07 04:09:29,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785851,1537894993,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:12:10,UNLIMITED-TRACK,3.111590,95.32203674316,"","",2021-02-07 04:12:10,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785858,1537894993,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:12:10,UNLIMITED-TRACK,3.111590,95.32203674316,SPOTTRACE,Y,2021-02-07 04:12:10,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785852,1537895149,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:13:09,UNLIMITED-TRACK,3.828160,95.87828826904,"","",2021-02-07 04:13:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785857,1537895149,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:13:09,UNLIMITED-TRACK,3.828160,95.87828826904,SPOTTRACE,Y,2021-02-07 04:13:09,LOW,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785853,1537895203,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183869,TNC3183869,2021-02-07 04:13:29,STOP,-5.418810,135.00323486328,"","",2021-02-07 04:13:29,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785856,1537895203,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183869,TNC3183869,2021-02-07 04:13:29,STOP,-5.418810,135.00323486328,SPOTTRACE,Y,2021-02-07 04:13:29,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786075,1537915430,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197337,TNC3197337,2021-02-07 04:14:25,STOP,-0.691580,127.45732879639,"","",2021-02-07 04:14:25,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785859,1537895806,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183072,TNC3183072,2021-02-07 04:16:37,UNLIMITED-TRACK,-8.577260,119.26010894775,"","",2021-02-07 04:16:37,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785864,1537895806,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183072,TNC3183072,2021-02-07 04:16:37,UNLIMITED-TRACK,-8.577260,119.26010894775,SPOTTRACE,Y,2021-02-07 04:16:37,GOOD,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785860,1537895901,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:17:11,UNLIMITED-TRACK,3.105430,95.31645965576,"","",2021-02-07 04:17:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785863,1537895901,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:17:11,UNLIMITED-TRACK,3.105430,95.31645965576,SPOTTRACE,Y,2021-02-07 04:17:11,GOOD,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785861,1537896101,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:18:10,UNLIMITED-TRACK,3.827950,95.87860107422,"","",2021-02-07 04:18:10,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785862,1537896101,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:18:10,UNLIMITED-TRACK,3.827950,95.87860107422,SPOTTRACE,Y,2021-02-07 04:18:10,LOW,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785865,1537896729,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404219,TNC4404219,2021-02-07 04:20:51,NEWMOVEMENT,-4.765780,131.87712097168,"","",2021-02-07 04:20:51,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785866,1537896974,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:22:11,UNLIMITED-TRACK,3.099080,95.31115722656,"","",2021-02-07 04:22:11,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785873,1537896974,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:22:11,UNLIMITED-TRACK,3.099080,95.31115722656,SPOTTRACE,Y,2021-02-07 04:22:11,GOOD,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785867,1537897150,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:23:08,UNLIMITED-TRACK,3.828230,95.87879943848,"","",2021-02-07 04:23:08,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785872,1537897150,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:23:08,UNLIMITED-TRACK,3.828230,95.87879943848,SPOTTRACE,Y,2021-02-07 04:23:08,LOW,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785972,1537907436,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404251,TNC4404251,2021-02-07 04:23:57,STOP,-6.962400,115.90981292725,"","",2021-02-07 04:23:57,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785978,1537907436,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404251,TNC4404251,2021-02-07 04:23:57,STOP,-6.962400,115.90981292725,SPOTTRACE,Y,2021-02-07 04:23:57,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785868,1537897329,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425149,TNC4425149,2021-02-07 04:24:09,UNLIMITED-TRACK,-1.548840,128.53518676758,"","",2021-02-07 04:24:09,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785869,1537897377,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422686,TNC4422686,2021-02-07 04:24:27,UNLIMITED-TRACK,-4.993480,118.34844207764,"","",2021-02-07 04:24:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785874,1537897869,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:27:08,UNLIMITED-TRACK,3.092640,95.30600738525,"","",2021-02-07 04:27:08,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785881,1537897869,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:27:08,UNLIMITED-TRACK,3.092640,95.30600738525,SPOTTRACE,Y,2021-02-07 04:27:08,GOOD,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785875,1537898050,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:28:09,UNLIMITED-TRACK,3.828420,95.87922668457,"","",2021-02-07 04:28:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785880,1537898050,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:28:09,UNLIMITED-TRACK,3.828420,95.87922668457,SPOTTRACE,Y,2021-02-07 04:28:09,LOW,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785876,1537898298,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3129465,TNC3129465,2021-02-07 04:29:37,UNLIMITED-TRACK,2.094790,118.23628234863,"","",2021-02-07 04:29:37,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785879,1537898298,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3129465,TNC3129465,2021-02-07 04:29:37,UNLIMITED-TRACK,2.094790,118.23628234863,SPOTTRACE,Y,2021-02-07 04:29:37,LOW,0,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785877,1537898370,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405957,TNC4405957,2021-02-07 04:29:57,UNLIMITED-TRACK,2.593340,95.70641326904,"","",2021-02-07 04:29:57,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785882,1537898729,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:32:06,UNLIMITED-TRACK,3.086890,95.30008697510,"","",2021-02-07 04:32:06,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785889,1537898729,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:32:06,UNLIMITED-TRACK,3.086890,95.30008697510,SPOTTRACE,Y,2021-02-07 04:32:06,GOOD,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785883,1537898871,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:33:09,UNLIMITED-TRACK,3.829700,95.87724304199,"","",2021-02-07 04:33:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785888,1537898871,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:33:09,UNLIMITED-TRACK,3.829700,95.87724304199,SPOTTRACE,Y,2021-02-07 04:33:09,LOW,0,-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785884,1537898952,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404255,TNC4404255,2021-02-07 04:33:38,STOP,0.427100,106.27345275879,"","",2021-02-07 04:33:38,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785887,1537898952,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404255,TNC4404255,2021-02-07 04:33:38,STOP,0.427100,106.27345275879,SPOTTRACE,Y,2021-02-07 04:33:38,LOW,0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785885,1537898984,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4424312,TNC4424312,2021-02-07 04:33:51,UNLIMITED-TRACK,-8.491820,122.11228942871,"","",2021-02-07 04:33:51,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786000,1537909406,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2572093,tnc0153,2021-02-07 04:35:07,STOP,-5.624750,134.79304504395,SPOTTRACE,Y,2021-02-07 04:35:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786001,1537909406,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2572093,tnc0153,2021-02-07 04:35:07,STOP,-5.624750,134.79304504395,"","",2021-02-07 04:35:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785894,1537900354,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:37:07,UNLIMITED-TRACK,3.080630,95.29450988770,"","",2021-02-07 04:37:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785904,1537900354,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:37:07,UNLIMITED-TRACK,3.080630,95.29450988770,SPOTTRACE,Y,2021-02-07 04:37:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785896,1537900528,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:38:09,UNLIMITED-TRACK,3.829520,95.87785339355,"","",2021-02-07 04:38:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785903,1537900528,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:38:09,UNLIMITED-TRACK,3.829520,95.87785339355,SPOTTRACE,Y,2021-02-07 04:38:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785893,1537900335,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:42:07,UNLIMITED-TRACK,3.073590,95.29073333740,"","",2021-02-07 04:42:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785902,1537900335,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3128536,TNC3128536,2021-02-07 04:42:07,UNLIMITED-TRACK,3.073590,95.29073333740,SPOTTRACE,Y,2021-02-07 04:42:07,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785895,1537900514,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:43:09,UNLIMITED-TRACK,3.829860,95.87785339355,"","",2021-02-07 04:43:09,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785901,1537900514,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-07 04:43:09,UNLIMITED-TRACK,3.829860,95.87785339355,SPOTTRACE,Y,2021-02-07 04:43:09,LOW,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785897,1537900767,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183910,TNC3183910,2021-02-07 04:44:39,UNLIMITED-TRACK,4.445360,109.35791015625,"","",2021-02-07 04:44:39,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785900,1537900767,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183910,TNC3183910,2021-02-07 04:44:39,UNLIMITED-TRACK,4.445360,109.35791015625,SPOTTRACE,Y,2021-02-07 04:44:39,GOOD,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
